,AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,Color_pre,DayuponOutcome,AboutAge,BreedMix,Breed_pre,Year,Month,YearMonth,Hour,Season,Quarter,Group,Size
261,13183,1,10121,0,NaN,0,2,19,640,104,2,60,2,1,80,1,9,12,16,0,3,8,5
262,17382,1,14179,0,NaN,1,3,7,450,274,18,3650,20,1,61,2,3,18,18,1,1,6,3
263,18318,1,17191,0,Foster,0,3,21,632,111,2,730,20,1,78,2,6,21,14,2,2,10,7
264,1009,1,7591,3,NaN,1,3,39,1170,320,22,2555,8,1,170,1,6,9,11,2,2,5,9
265,11591,0,8642,0,NaN,1,2,5,285,276,18,365,2,1,40,1,7,10,17,2,2,5,3
266,22327,1,18930,4,Partner,1,2,34,1066,98,2,1825,6,1,159,2,8,23,13,0,2,5,2
267,17066,1,13761,3,NaN,1,3,37,450,31,0,2190,20,1,61,2,2,17,17,1,0,6,3
268,22360,0,18162,4,Partner,0,4,3,640,104,2,7,2,1,80,2,7,22,15,2,2,8,5
269,10180,0,7475,2,Behavior,1,3,39,1066,289,18,2555,8,1,159,1,6,9,18,2,2,5,2
270,1197,1,58,0,NaN,1,2,5,438,5,0,365,2,1,60,0,9,0,17,0,3,12,9
271,9906,1,7141,0,NaN,1,2,5,823,329,22,365,2,1,117,1,6,9,12,2,2,5,3
272,18272,0,14704,4,Partner,0,0,20,640,216,13,14,2,1,80,2,4,19,17,1,1,8,5
273,4487,0,2246,4,SCRP,0,0,5,640,216,13,365,2,1,80,0,11,2,15,3,3,8,5
274,618,1,11245,3,NaN,1,2,34,695,25,0,1825,6,0,98,1,11,14,14,3,3,0,1
275,4595,1,8236,3,NaN,1,3,21,1197,36,0,730,20,1,173,1,7,10,11,2,2,7,0
276,6293,1,4088,0,NaN,1,2,6,1255,338,22,300,2,1,185,1,2,5,17,1,0,7,2
277,18240,0,15327,4,Partner,0,0,24,640,5,0,90,2,1,80,2,4,19,14,1,1,8,5
278,5611,1,3406,0,NaN,1,2,42,389,185,7,270,2,1,55,1,1,4,18,3,0,0,3
279,23258,0,19067,4,Partner,0,0,2,640,38,0,30,2,1,80,2,8,23,15,0,2,8,5
280,7438,0,5025,4,Partner,0,4,0,640,41,1,0,20,1,80,1,3,6,15,1,1,8,5
281,24807,0,20338,4,SCRP,0,3,34,640,139,4,1825,6,1,80,2,10,25,9,0,3,8,5
282,26693,0,22886,0,NaN,1,3,40,450,165,5,240,2,1,61,3,1,28,21,3,0,6,3
283,18105,0,14612,4,Partner,1,1,5,365,166,6,365,2,1,52,2,3,18,14,1,1,5,3
284,22594,1,19635,0,Foster,0,3,19,640,216,13,60,2,1,80,2,9,24,10,0,3,8,5
285,2201,1,205,3,NaN,0,2,24,639,38,0,90,2,0,80,0,9,0,17,0,3,8,5
286,17384,1,14067,3,NaN,1,1,12,450,165,5,5110,20,1,61,2,3,18,15,1,1,6,3
287,6373,1,4014,3,NaN,1,2,39,847,150,5,2555,8,1,124,1,2,5,10,1,0,4,1
288,25995,1,21930,0,NaN,1,2,21,1235,204,10,730,20,0,183,3,0,27,11,3,0,6,3
289,24407,1,20209,4,Partner,1,3,36,1105,89,2,180,2,1,161,2,10,25,0,0,3,12,2
290,3740,1,2724,0,NaN,1,2,8,125,289,18,330,2,1,17,1,0,3,15,3,0,0,2
291,15952,1,12813,0,NaN,1,2,26,450,289,18,1095,4,1,61,2,1,16,14,3,0,6,3
292,13675,1,10600,4,Partner,0,0,19,632,38,0,60,2,1,78,1,10,13,13,0,3,10,7
293,7037,1,5085,0,NaN,1,2,5,862,38,0,365,2,1,124,1,3,6,15,1,1,4,1
294,12889,0,9651,2,Suffering,0,0,29,1251,59,1,28,2,1,184,1,8,11,18,0,2,11,8
295,716,1,13884,2,Suffering,1,2,30,450,329,22,1460,20,1,61,2,2,17,19,1,0,6,3
296,2886,1,1522,0,NaN,0,2,41,637,216,13,2920,20,1,79,0,10,1,14,0,3,9,6
297,2108,1,471,0,NaN,0,3,24,640,139,4,90,2,1,80,0,9,0,17,0,3,8,5
298,13893,1,10656,0,NaN,1,3,19,74,130,2,60,2,1,15,1,10,13,14,0,3,0,2
299,11093,0,8342,0,NaN,0,3,28,640,296,20,120,2,1,80,1,7,10,12,2,2,8,5
300,6379,0,4155,2,Aggressive,1,1,21,880,276,18,730,20,1,124,1,2,5,17,1,0,4,1
301,10329,1,7470,3,NaN,1,2,37,559,88,2,2190,20,1,70,1,6,9,17,2,2,1,3
302,15786,1,17626,4,Partner,1,3,8,307,98,2,330,2,1,42,2,7,22,13,2,2,7,1
303,23602,0,19469,4,Partner,1,3,5,847,289,18,365,2,1,124,2,9,24,16,0,3,4,1
304,3713,0,1422,4,Partner,1,2,30,1245,4,24,1460,20,1,183,0,10,1,16,0,3,6,3
305,11042,1,9184,0,Foster,0,2,19,637,86,1,60,2,1,79,1,8,11,14,0,2,9,6
306,25061,0,20709,4,Partner,1,2,21,1066,226,14,730,20,1,159,2,10,25,0,0,3,5,2
307,3719,0,1474,0,NaN,1,3,19,74,228,14,60,2,1,15,0,10,1,17,0,3,0,2
308,15335,1,12180,0,NaN,0,2,36,640,5,0,180,2,1,80,2,0,15,18,3,0,8,5
309,1167,1,18005,0,NaN,0,2,41,640,38,0,2920,20,1,80,2,7,22,17,2,2,8,5
310,5448,1,3387,3,NaN,0,2,26,640,104,2,1095,4,1,80,1,1,4,17,3,0,8,5
311,10817,1,8223,0,NaN,1,2,21,450,130,2,730,20,1,61,1,7,10,17,2,2,6,3
312,13967,0,10610,4,Partner,1,1,19,74,329,22,60,2,1,15,1,10,13,17,0,3,0,2
313,12621,0,9401,4,Partner,0,0,25,640,296,20,21,2,1,80,1,8,11,13,0,2,8,5
314,19392,1,15686,0,NaN,0,3,19,640,104,2,60,2,1,80,2,5,20,14,2,1,8,5
315,19201,1,16528,0,Foster,1,2,30,696,88,2,1460,20,1,98,2,5,20,7,2,1,0,1
316,4149,1,1991,4,Partner,0,2,34,640,111,2,1825,6,1,80,0,11,2,14,3,3,8,5
317,16023,1,20685,0,NaN,1,3,21,1116,165,5,730,20,1,163,2,10,25,13,0,3,4,2
318,2382,0,81,4,SCRP,0,0,36,637,139,4,180,2,1,79,0,9,0,15,0,3,9,6
319,7763,0,5372,4,Partner,1,3,21,962,31,0,730,20,1,136,1,4,7,19,1,1,3,3
320,11893,1,8839,3,NaN,1,3,7,539,252,15,3650,20,1,67,1,8,11,10,0,2,12,9
321,14862,0,11503,4,SCRP,0,1,36,640,38,0,180,2,1,80,1,11,14,9,3,3,8,5
322,6707,1,4421,4,Partner,0,0,19,640,139,4,60,2,1,80,1,3,6,12,1,1,8,5
323,16268,1,13162,0,NaN,1,2,36,518,252,15,180,2,1,65,2,1,16,17,3,0,4,9
324,5187,1,2996,3,NaN,1,2,41,450,307,21,2920,20,1,61,1,0,3,18,3,0,6,3
325,24713,0,20406,0,NaN,1,2,36,847,131,3,180,2,1,124,2,10,25,12,0,3,4,1
326,11385,0,8332,4,Partner,0,1,24,1251,260,16,90,2,1,184,1,7,10,17,2,2,11,8
327,4483,1,2440,0,NaN,1,3,5,1203,36,0,365,2,1,173,1,0,3,18,3,0,7,0
328,16656,1,13626,0,Foster,1,3,5,450,114,2,365,2,1,61,2,2,17,17,1,0,6,3
329,8146,1,5618,0,NaN,1,2,19,307,307,21,60,2,1,42,1,4,7,18,1,1,7,1
330,8231,0,5541,4,Partner,0,4,20,640,63,1,14,2,1,80,1,4,7,18,1,1,8,5
331,5116,0,2995,0,NaN,1,3,21,450,274,18,730,20,1,61,1,0,3,18,3,0,6,3
332,11952,0,9046,0,NaN,0,3,19,640,220,13,60,2,1,80,1,8,11,11,0,2,8,5
333,11684,1,8867,3,NaN,0,2,42,640,332,22,270,2,1,80,1,8,11,11,0,2,8,5
334,15053,0,11802,4,Partner,1,3,30,1170,38,0,1460,20,1,170,1,11,14,14,3,3,5,9
335,14007,1,10735,0,NaN,1,2,28,727,250,14,120,2,1,98,1,10,13,18,0,3,0,1
336,10059,0,7020,4,Partner,0,1,23,640,318,22,3,2,1,80,1,6,9,18,2,2,8,5
337,19274,1,15516,4,Partner,1,1,37,547,58,1,2190,20,0,70,2,4,19,15,1,1,1,3
338,4215,1,2688,0,Foster,1,3,19,268,38,0,60,2,1,39,1,0,3,17,3,0,0,2
339,6833,0,4477,4,SCRP,0,0,40,640,63,1,240,2,1,80,1,3,6,15,1,1,8,5
340,10894,1,8093,4,Partner,0,1,2,640,38,0,30,2,1,80,1,7,10,14,2,2,8,5
341,3789,0,1496,4,SCRP,0,0,28,640,5,0,120,2,1,80,0,10,1,14,0,3,8,5
342,21173,1,17558,0,NaN,0,0,19,640,291,19,60,2,1,80,2,6,21,12,2,2,8,5
343,7621,1,5426,3,NaN,1,0,21,1066,178,7,730,20,1,159,1,4,7,14,1,1,5,2
344,6728,0,4504,0,NaN,1,2,28,543,307,21,120,2,1,67,1,3,6,15,1,1,12,9
345,26489,0,22602,4,SCRP,0,1,5,640,104,2,365,2,1,80,3,1,28,19,3,0,8,5
346,18319,0,17043,0,Foster,0,3,24,1251,214,12,90,2,1,184,2,6,21,11,2,2,11,8
347,9941,0,7085,4,Partner,0,1,19,640,38,0,60,2,1,80,1,6,9,14,2,2,8,5
348,22873,1,21510,0,Foster,0,3,28,640,220,13,120,2,1,80,2,11,26,10,3,3,8,5
349,11560,1,15950,0,NaN,1,2,34,1113,89,2,1825,6,1,161,2,5,20,12,2,1,12,2
350,5203,1,2958,3,NaN,1,3,21,1066,185,7,730,20,1,159,1,0,3,14,3,0,5,2
351,10967,0,7906,4,Partner,0,0,20,640,104,2,14,2,1,80,1,6,9,13,2,2,8,5
352,13039,1,10861,0,NaN,0,3,19,640,5,0,60,2,1,80,1,10,13,11,0,3,8,5
353,24831,0,20525,0,NaN,1,3,6,450,289,18,300,2,1,61,2,10,25,18,0,3,6,3
354,9111,0,6421,4,Partner,1,2,21,1130,38,0,730,20,1,163,1,5,8,13,2,1,4,2
355,24632,1,20323,0,NaN,1,3,6,68,318,22,300,2,1,13,2,10,25,17,0,3,12,9
356,10387,0,7738,4,Partner,0,1,29,640,41,1,28,2,1,80,1,6,9,16,2,2,8,5
357,8627,1,6174,3,NaN,1,2,5,60,179,7,365,2,0,13,1,5,8,16,2,1,12,9
358,15611,1,12440,0,NaN,0,3,38,640,111,2,210,2,1,80,2,0,15,17,3,0,8,5
359,15896,1,12993,0,Foster,1,3,21,1066,130,2,730,20,1,159,2,1,16,14,3,0,5,2
360,15164,1,12055,4,Partner,1,3,39,754,38,0,2555,8,0,103,2,0,15,16,3,0,7,0
361,21324,1,17326,0,NaN,0,2,19,640,104,2,60,2,1,80,2,6,21,18,2,2,8,5
362,22280,1,18221,2,Suffering,0,2,10,640,38,0,4380,20,1,80,2,7,22,18,2,2,8,5
363,11819,1,8873,4,Partner,1,0,26,74,307,21,1095,4,1,15,1,8,11,14,0,2,0,2
364,14923,1,11681,4,Partner,0,3,24,640,38,0,90,2,1,80,1,11,14,11,3,3,8,5
365,23042,1,19900,0,NaN,1,3,21,497,238,14,730,20,1,63,2,9,24,18,0,3,12,9
366,7316,1,4960,3,NaN,1,0,10,847,358,23,4380,20,1,124,1,3,6,16,1,1,4,1
367,16669,1,13611,0,NaN,1,3,5,681,5,0,365,2,1,95,2,2,17,12,1,0,12,9
368,11708,0,8746,4,Partner,1,2,26,847,358,23,1095,4,1,124,1,7,10,16,2,2,4,1
369,7975,1,5781,0,NaN,0,3,2,640,139,4,30,2,1,80,1,4,7,17,1,1,8,5
370,16722,0,13399,4,Partner,1,4,35,847,318,22,6,2,1,124,2,2,17,9,1,0,4,1
371,1592,1,1397,3,NaN,1,3,42,1170,307,21,270,2,1,170,0,10,1,17,0,3,5,9
372,13638,1,11013,0,NaN,0,3,19,632,38,0,60,2,1,78,1,10,13,18,0,3,10,7
373,7717,1,15867,2,Aggressive,1,2,21,13,289,18,730,20,1,4,2,5,20,17,2,1,7,0
374,25661,1,21609,3,NaN,1,2,39,27,318,22,2555,8,1,7,2,11,26,17,3,3,12,9
375,6060,1,3900,4,Partner,1,2,28,847,41,1,120,2,1,124,1,2,5,16,1,0,4,1
376,17429,1,15372,0,NaN,0,2,7,640,216,13,3650,20,1,80,2,4,19,15,1,1,8,5
377,5402,1,3673,3,NaN,1,3,34,450,274,18,1825,6,1,61,1,1,4,16,3,0,6,3
378,16559,1,13327,0,NaN,1,3,21,1130,165,5,730,20,1,163,2,2,17,16,1,0,4,2
379,11399,1,9377,0,NaN,1,2,34,450,289,18,1825,6,1,61,1,8,11,15,0,2,6,3
380,13274,1,10047,0,NaN,0,2,32,1251,186,8,150,2,1,184,1,9,12,17,0,3,11,8
381,17250,0,13968,0,NaN,0,2,5,640,38,0,365,2,1,80,2,3,18,18,1,1,8,5
382,24786,1,20432,4,Partner,1,1,5,846,136,3,365,2,0,124,2,10,25,12,0,3,4,1
383,12573,1,11659,4,Partner,0,2,28,637,5,0,120,2,1,79,1,11,14,13,3,3,9,6
384,5533,1,3383,4,Partner,1,3,21,481,353,22,730,20,1,61,1,1,4,17,3,0,6,3
385,5703,1,4829,2,Aggressive,1,1,26,1197,36,0,1095,4,1,173,1,3,6,17,1,1,7,0
386,18001,0,14468,4,Partner,0,1,29,639,41,1,28,2,0,80,2,3,18,17,1,1,8,5
387,18904,0,15148,4,Partner,0,4,25,640,38,0,21,2,1,80,2,4,19,18,1,1,8,5
388,20082,0,16042,4,Partner,0,0,25,640,296,20,21,2,1,80,2,5,20,12,2,1,8,5
389,16181,1,16923,4,Partner,1,3,21,846,5,0,730,20,0,124,2,6,21,13,2,2,4,1
390,24237,1,20307,0,NaN,1,2,5,307,130,2,365,2,1,42,2,10,25,19,0,3,7,1
391,11064,0,8011,4,Partner,0,1,20,640,63,1,14,2,1,80,1,7,10,17,2,2,8,5
392,13109,0,9890,0,NaN,1,2,21,811,353,22,730,20,1,117,1,9,12,14,0,3,5,3
393,24271,1,19957,3,NaN,1,1,42,1087,250,14,270,2,1,159,2,9,24,12,0,3,5,2
394,5237,1,3011,0,NaN,1,2,26,869,88,2,1095,4,1,124,1,0,3,15,3,0,4,1
395,20243,1,16376,2,Suffering,0,0,2,640,296,20,30,2,1,80,2,5,20,9,2,1,8,5
396,15892,1,12880,0,NaN,1,2,21,209,307,21,730,20,1,30,2,1,16,14,3,0,7,0
397,26283,0,22335,4,SCRP,0,2,21,640,104,2,730,20,1,80,3,0,27,19,3,0,8,5
398,9789,0,6965,4,Partner,1,2,28,1105,96,2,120,2,1,161,1,6,9,18,2,2,12,2
399,23687,1,19695,3,NaN,1,1,26,648,89,2,1095,4,0,82,2,9,24,17,0,3,12,9
400,9417,1,11309,4,Partner,1,2,5,1066,130,2,365,2,1,159,1,11,14,17,3,3,5,2
401,12283,1,9526,4,Partner,0,1,2,637,111,2,30,2,1,79,1,8,11,18,0,2,9,6
402,7929,1,5566,0,NaN,1,3,5,450,329,22,365,2,1,61,1,4,7,13,1,1,6,3
403,25926,0,21851,4,Partner,1,2,19,847,36,0,60,2,1,124,3,0,27,12,3,0,4,1
404,393,1,14937,3,NaN,1,3,43,449,88,2,3285,10,0,61,2,4,19,18,1,1,6,3
405,16680,1,15567,0,NaN,1,2,21,1066,88,2,730,20,1,159,2,4,19,18,1,1,5,2
406,24655,1,20648,0,NaN,1,3,36,1116,324,22,180,2,1,163,2,10,25,11,0,3,4,2
407,16449,0,13355,0,NaN,1,2,24,442,307,21,90,2,1,60,2,2,17,13,1,0,12,9
408,9393,1,7050,0,Foster,1,2,2,861,165,5,30,2,1,124,1,6,9,16,2,2,4,1
409,25047,1,20729,4,Partner,1,0,5,1365,36,0,365,2,1,219,2,10,25,0,0,3,6,4
410,7437,1,5532,0,NaN,1,3,21,1066,86,1,730,20,1,159,1,4,7,14,1,1,5,2
411,6525,1,4187,3,NaN,1,3,26,847,38,0,1095,4,1,124,1,2,5,16,1,0,4,1
412,22499,1,19509,0,NaN,0,1,19,1251,205,24,60,2,1,184,2,9,24,14,0,3,11,8
413,1760,1,3882,3,NaN,1,3,21,55,86,1,730,20,1,12,1,2,5,17,1,0,5,2
414,1819,1,669,3,NaN,1,2,21,582,98,2,730,20,1,70,0,9,0,12,0,3,1,3
415,11578,0,8640,0,NaN,1,2,19,561,114,2,60,2,1,72,1,7,10,17,2,2,12,9
416,8464,1,7376,2,Suffering,0,3,10,632,296,20,4380,20,1,78,1,6,9,18,2,2,10,7
417,5346,0,3075,4,SCRP,0,2,21,640,41,1,730,20,1,80,1,0,3,13,3,0,8,5
418,15750,1,12601,2,Suffering,1,0,40,847,5,0,240,2,1,124,2,0,15,14,3,0,4,1
419,25917,1,21989,2,Suffering,0,0,7,640,111,2,3650,20,1,80,3,0,27,9,3,0,8,5
420,8809,1,7045,0,NaN,0,2,19,637,216,13,60,2,1,79,1,6,9,15,2,2,9,6
421,8896,1,6149,0,NaN,1,2,24,450,137,3,90,2,1,61,1,5,8,17,2,1,6,3
422,1434,1,2030,3,NaN,1,2,5,241,86,1,365,2,1,35,0,11,2,14,3,3,12,9
423,9296,0,6447,4,SCRP,0,0,21,640,296,20,730,20,1,80,1,5,8,9,2,1,8,5
424,24453,1,20890,0,NaN,0,2,19,640,63,1,60,2,1,80,2,10,25,19,0,3,8,5
425,9948,1,9207,0,Foster,0,3,24,1251,205,24,90,2,1,184,1,8,11,18,0,2,11,8
426,17059,0,13815,0,NaN,1,3,39,962,318,22,2555,8,1,136,2,2,17,17,1,0,3,3
427,16166,1,13429,0,NaN,1,3,21,559,88,2,730,20,1,70,2,2,17,15,1,0,1,3
428,13310,1,10050,3,NaN,1,0,28,307,98,2,120,2,1,42,1,9,12,18,0,3,7,1
429,25018,1,20943,0,NaN,0,3,19,640,104,2,60,2,1,80,2,11,26,17,3,3,8,5
430,20923,1,18575,0,NaN,0,2,24,640,347,22,90,2,1,80,2,8,23,12,0,2,8,5
431,3512,1,2091,4,Partner,0,3,21,674,347,22,730,20,1,91,0,11,2,12,3,3,12,9
432,3556,1,1796,0,NaN,0,3,36,640,38,0,180,2,1,80,0,11,2,19,3,3,8,5
433,17517,0,14118,4,Partner,0,0,27,640,291,19,4,2,1,80,2,3,18,15,1,1,8,5
434,6956,0,7257,0,Foster,0,3,24,640,104,2,90,2,1,80,1,6,9,17,2,2,8,5
435,10675,1,10711,0,NaN,0,3,32,1251,297,20,150,2,1,184,1,10,13,17,0,3,11,8
436,23559,1,19461,4,Partner,0,2,19,640,220,13,60,2,1,80,2,9,24,13,0,3,8,5
437,12598,1,9499,4,Partner,0,0,2,640,111,2,30,2,1,80,1,8,11,15,0,2,8,5
438,2082,1,1138,2,Aggressive,1,3,5,1066,38,0,365,2,1,159,0,10,1,18,0,3,5,2
439,2739,0,802,4,Partner,1,1,2,74,114,2,30,2,1,15,0,9,0,11,0,3,0,2
440,3654,0,1314,3,NaN,1,3,26,450,36,0,1095,4,1,61,0,10,1,18,0,3,6,3
441,1639,1,6016,0,NaN,1,2,26,868,5,0,1095,4,1,124,1,5,8,11,2,1,4,1
442,830,1,8067,3,NaN,1,1,37,155,307,21,2190,20,0,21,1,7,10,16,2,2,1,2
443,21121,1,17425,0,NaN,1,1,40,1066,324,22,240,2,1,159,2,6,21,14,2,2,5,2
444,12311,0,9300,0,NaN,0,2,28,640,111,2,120,2,1,80,1,8,11,14,0,2,8,5
445,1280,1,3917,3,NaN,1,2,26,518,358,23,1095,4,1,65,1,2,5,12,1,0,4,9
446,4116,0,1904,3,NaN,1,1,29,450,307,21,28,2,1,61,0,11,2,11,3,3,6,3
447,24977,1,21755,3,NaN,0,3,19,640,291,19,60,2,1,80,3,0,27,17,3,0,8,5
448,23773,0,19415,4,Partner,1,1,19,74,137,3,60,2,1,15,2,9,24,8,0,3,0,2
449,22900,1,18687,2,Suffering,1,1,5,585,5,0,365,2,1,70,2,8,23,18,0,2,1,3
450,25179,1,20737,3,NaN,1,2,34,518,5,0,1825,6,1,65,2,10,25,16,0,3,4,9
451,904,1,21533,3,NaN,1,3,39,238,307,21,2555,8,1,35,2,11,26,12,3,3,12,9
452,19959,0,16506,0,Foster,0,3,19,632,41,1,60,2,1,78,2,5,20,17,2,1,10,7
453,2162,1,20393,3,NaN,1,2,26,1066,38,0,1095,4,1,159,2,10,25,18,0,3,5,2
454,13128,0,9930,0,NaN,0,0,2,640,291,19,30,2,1,80,1,9,12,17,0,3,8,5
455,23608,1,19372,0,NaN,1,2,37,962,131,3,2190,20,1,136,2,9,24,17,0,3,3,3
456,17238,1,14011,4,Partner,1,0,19,847,165,5,60,2,1,124,2,3,18,16,1,1,4,1
457,17612,1,16688,2,Rabies Risk,1,2,21,1066,329,22,730,20,1,159,2,6,21,8,2,2,5,2
458,23884,0,19522,4,Partner,0,4,20,640,220,13,14,2,1,80,2,9,24,17,0,3,8,5
459,15664,0,12353,4,SCRP,0,0,5,640,38,0,365,2,1,80,2,0,15,9,3,0,8,5
460,1514,1,12710,3,NaN,1,3,21,227,36,0,730,20,1,32,2,1,16,12,3,0,12,9
461,9885,1,7359,0,Foster,0,2,19,640,5,0,60,2,1,80,1,6,9,19,2,2,8,5
462,23980,1,19800,0,NaN,0,2,19,640,216,13,60,2,1,80,2,9,24,20,0,3,8,5
463,4028,0,1669,2,Medical,0,2,41,1251,211,12,2920,20,1,184,0,11,2,18,3,3,11,8
464,25375,0,20983,4,Partner,1,4,3,847,318,22,7,2,1,124,2,11,26,16,3,3,4,1
465,21166,1,17019,3,NaN,1,2,10,450,318,22,4380,20,1,61,2,6,21,13,2,2,6,3
466,13566,1,13805,3,NaN,1,3,5,1066,165,5,365,2,1,159,2,2,17,13,1,0,5,2
467,19615,1,15724,3,NaN,1,3,9,1006,166,6,4015,12,1,141,2,5,20,16,2,1,5,9
468,12163,0,9062,4,Partner,0,0,20,640,68,1,14,2,1,80,1,8,11,16,0,2,8,5
469,6738,1,4650,3,NaN,1,2,21,249,38,0,730,20,1,39,1,3,6,11,1,1,0,2
470,15251,1,12172,4,Partner,1,2,21,696,36,0,730,20,1,98,2,0,15,16,3,0,0,1
471,4140,1,20218,0,NaN,1,2,21,450,5,0,730,20,1,61,2,10,25,14,0,3,6,3
472,20326,1,16241,3,NaN,1,2,26,450,88,2,1095,4,1,61,2,5,20,11,2,1,6,3
473,20686,0,16541,4,Partner,0,4,31,640,5,0,5,2,1,80,2,5,20,12,2,1,8,5
474,18785,0,15086,2,Suffering,0,1,25,640,332,22,21,2,1,80,2,4,19,19,1,1,8,5
475,6229,0,3986,0,NaN,1,3,6,811,307,21,300,2,1,117,1,2,5,17,1,0,5,3
476,2957,1,2888,3,NaN,0,3,39,640,104,2,2555,8,1,80,1,0,3,14,3,0,8,5
477,279,1,6963,3,NaN,1,2,39,1066,250,14,2555,8,1,159,1,6,9,17,2,2,5,2
478,1223,1,21547,3,NaN,1,1,26,1254,38,0,1095,4,0,185,2,11,26,15,3,3,7,2
479,1782,1,978,3,NaN,1,3,21,1217,5,0,730,20,1,179,0,10,1,15,0,3,5,3
480,24925,0,21113,3,NaN,0,2,21,637,63,1,730,20,1,79,2,11,26,19,3,3,9,6
481,25557,1,21221,3,NaN,1,3,5,847,226,14,365,2,1,124,2,11,26,14,3,3,4,1
482,25165,1,21227,0,NaN,0,3,32,640,139,4,150,2,1,80,2,11,26,16,3,3,8,5
483,13468,0,10179,4,SCRP,0,4,40,640,5,0,240,2,1,80,1,9,12,9,0,3,8,5
484,12602,1,11661,0,Foster,0,1,24,632,104,2,90,2,1,78,1,11,14,14,3,3,10,7
485,16873,1,13849,0,NaN,1,2,5,450,274,18,365,2,1,61,2,2,17,14,1,0,6,3
486,1683,1,1099,0,NaN,0,3,28,637,306,20,120,2,1,79,0,10,1,17,0,3,9,6
487,5628,0,3353,4,SCRP,0,1,5,640,167,6,365,2,1,80,1,1,4,15,3,0,8,5
488,11701,1,10778,4,Partner,1,2,5,1066,289,18,365,2,1,159,1,10,13,16,0,3,5,2
489,21211,1,18126,0,NaN,0,2,19,640,5,0,60,2,1,80,2,7,22,15,2,2,8,5
490,3843,1,1627,0,NaN,1,3,40,847,5,0,240,2,1,124,0,11,2,19,3,3,4,1
491,21904,0,17729,4,SCRP,0,0,5,640,139,4,365,2,1,80,2,7,22,9,2,2,8,5
492,11860,1,20418,3,NaN,1,2,34,438,166,6,1825,6,1,60,2,10,25,18,0,3,12,9
493,22750,0,18564,4,Partner,1,0,29,450,318,22,28,2,1,61,2,8,23,17,0,2,6,3
494,8849,1,6001,3,NaN,1,3,26,847,358,23,1095,4,1,124,1,5,8,16,2,1,4,1
495,16532,1,20219,0,NaN,1,3,26,1066,38,0,1095,4,1,159,2,10,25,14,0,3,5,2
496,15872,1,12587,0,NaN,1,3,19,249,307,21,60,2,1,39,2,0,15,17,3,0,0,2
497,20284,1,16306,4,Partner,1,1,24,1066,329,22,90,2,1,159,2,5,20,15,2,1,5,2
498,17477,1,14133,3,NaN,1,0,7,1365,37,0,3650,20,1,219,2,3,18,15,1,1,6,4
499,998,1,22330,3,NaN,1,2,34,27,274,18,1825,6,1,7,3,0,27,17,3,0,12,9
500,24824,0,20372,4,Partner,0,1,29,640,104,2,28,2,1,80,2,10,25,11,0,3,8,5
501,330,1,13731,4,Partner,1,2,39,306,130,2,2555,8,0,42,2,2,17,15,1,0,7,1
502,15809,1,12495,3,NaN,1,3,5,961,2,24,365,2,0,136,2,0,15,14,3,0,3,3
503,21932,1,18016,0,NaN,0,1,24,640,216,13,90,2,1,80,2,7,22,18,2,2,8,5
504,609,1,13650,3,NaN,0,2,30,640,38,0,1460,20,1,80,2,2,17,14,1,0,8,5
505,9981,1,13256,3,NaN,1,0,26,811,329,22,1095,4,1,117,2,1,16,15,3,0,5,3
506,5261,1,3861,0,Foster,1,2,2,450,114,2,30,2,1,61,1,2,5,17,1,0,6,3
507,18080,0,14539,4,Partner,0,0,20,640,104,2,14,2,1,80,2,3,18,13,1,1,8,5
508,23037,0,18788,4,Partner,0,4,20,640,104,2,14,2,1,80,2,8,23,14,0,2,8,5
509,21360,0,17278,4,Partner,0,4,35,640,104,2,6,2,1,80,2,6,21,12,2,2,8,5
510,16616,1,13311,3,NaN,1,3,5,696,276,18,365,2,1,98,2,2,17,11,1,0,0,1
511,2916,0,598,4,Partner,0,0,29,640,139,4,28,2,1,80,0,9,0,11,0,3,8,5
512,2250,1,41,3,NaN,0,3,41,1207,41,1,2920,20,1,174,0,9,0,13,0,3,12,9
513,7155,1,4771,4,Partner,0,0,2,640,306,20,30,2,1,80,1,3,6,16,1,1,8,5
514,26585,1,22791,3,NaN,1,2,7,616,36,0,3650,20,0,75,3,1,28,11,3,0,12,9
515,24936,1,20578,3,NaN,0,2,28,615,166,6,120,2,1,74,2,10,25,18,0,3,12,9
516,19262,1,15614,3,NaN,1,2,26,1324,307,21,1095,4,1,208,2,5,20,17,2,1,1,9
517,16017,1,12948,4,Partner,1,1,21,101,5,0,730,20,1,15,2,1,16,17,3,0,0,2
518,4997,1,2725,3,NaN,1,3,41,74,252,15,2920,20,1,15,1,0,3,15,3,0,0,2
519,5801,1,3800,0,NaN,1,3,26,1372,342,22,1095,4,1,219,1,2,5,18,1,0,6,4
520,12463,1,14375,0,NaN,1,2,42,1193,248,14,270,2,1,172,2,3,18,18,1,1,12,9
521,3093,1,829,0,NaN,0,2,24,640,220,13,90,2,1,80,0,9,0,14,0,3,8,5
522,17903,0,14422,2,Suffering,1,4,43,90,278,18,3285,10,1,15,2,3,18,16,1,1,0,2
523,13010,1,10637,0,NaN,1,2,5,891,89,2,365,2,1,124,1,10,13,16,0,3,4,1
524,5106,1,2922,0,NaN,0,3,28,640,216,13,120,2,1,80,1,0,3,16,3,0,8,5
